"","Fiscal.Year","ProductOrServiceArea","SubCustomer","Customer","ProductOrServiceCode","ProductOrServiceCodeText","MaxOfPSCscore","MaxOfIsOnlyOneSource","MaxOfIsSingleAward","LengthScore","PricingScore","MaxOfIsOfficialPBL","MaxOfIsPerformanceBasedLogistics","Action.Obligation","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","ProductOrServicesCategory.Graph","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation","Graph","LengthSingleScore","pObligation","pObligationLS","JointScore","AddressCat","pObligationA"
"130363",2012-09-30,"Fuels","Navy","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,1,0,2,"Not PBL","Not PBL",40373.55,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,4.11876441329847e-05,4.15750695088045e-05,4.60609693810555,TRUE,1,1.35561588641505e-08,2.38149044368521e-08,1,"No history [0-3]",1.91735289931578e-08
"130364",2010-09-30,"Clothing & Subsistence","DLA","Defense","8950","CONDIMENTS AND RELATED PRODUCTS",-2,0,1,0,2,"Not PBL","Not PBL",998274.53,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.938944724,0.957877649,0.980068188,1.1211,0.9348,0.00106318775161465,0.00106790172229354,5.99924999065476,TRUE,1,3.48204959600738e-07,6.11712205531842e-07,1,"No history [0-3]",4.92493334975716e-07
"130365",2011-09-30,"Clothing & Subsistence","Navy","Defense","8925","SUGAR, CONFECTIONERY, AND NUTS",-2,0,1,0,2,"Not PBL","Not PBL",3668898.51,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.00382958722000435,0.00384903326689047,6.56453569835813,TRUE,1,1.25503353465994e-06,2.20479148942491e-06,1,"No history [0-3]",1.77509146251035e-06
"130366",2012-09-30,"Fuels","DLA","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,1,0,2,"Not PBL","Not PBL",13642511836.08,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,13.9176000768943,14.0485138874266,10.134894339244,TRUE,1,0.004580723214975,0.00804722685161124,1,"No history [0-3]",0.00647887283205411
"130367",2013-09-30,"Other","Air Force","Defense","9610","ORES",-2,0,1,0,2,"Not PBL","Not PBL",2740241.1599,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0027402411599,0.00278281827957754,6.43778878537696,TRUE,1,9.07378559644406e-07,1.59404547427707e-06,1,"No history [0-3]",1.28337601347533e-06
"130368",2010-09-30,"Clothing & Subsistence","Navy","Defense","8945","FOOD, OILS AND FATS",-2,0,1,0,2,"Not PBL","Not PBL",154542.12,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.938944724,0.957877649,0.980068188,1.1211,0.9348,0.00016459128641954,0.000165321052631579,5.18904686557684,TRUE,1,5.39053447063429e-08,9.46987008401051e-08,1,"No history [0-3]",7.62425182509838e-08
"130369",2010-09-30,"Clothing & Subsistence","Navy","Defense","8975","TOBACCO PRODUCTS",-2,0,1,0,2,"Not PBL","Not PBL",369284.4,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.938944724,0.957877649,0.980068188,1.1211,0.9348,0.000393297273589025,0.00039504107830552,5.56736096176141,TRUE,1,1.28808915502615e-07,2.26286224884955e-07,1,"No history [0-3]",1.82184459529891e-07
"130370",2010-09-30,"Other","Navy","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,1,0,2,"Not PBL","Not PBL",14940.21,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.938944724,0.957877649,0.980068188,1.1211,0.9348,1.59117034454948e-05,1.59822528883184e-05,4.17435670197739,TRUE,1,5.21124706995835e-09,9.15490532469949e-09,1,"No history [0-3]",7.37067172107209e-09
"130371",2012-09-30,"Other","Navy","Defense","5530","PLYWOOD AND VENEER",-2,0,1,0,2,"Not PBL","Not PBL",139859.53,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.000142679664043575,0.000144021758830193,5.1456920644537,TRUE,1,4.69603987597183e-08,8.24981043661766e-08,1,"No history [0-3]",6.64197414749117e-08
"130372",2012-09-30,"Clothing & Subsistence","DLA","Defense","8915","FRUITS AND VEGETABLES",-2,0,1,0,2,"Not PBL","Not PBL",115695535.26,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.118028425393954,0.119138642014211,8.06331659966603,TRUE,1,3.88468949561653e-05,6.82446333301717e-05,1,"No history [0-3]",5.49441825077685e-05
"130373",2012-09-30,"Fuels","Navy","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,1,0,2,"Not PBL","Not PBL",359576.19,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.000366826700956802,0.000370277201112141,5.55579092640389,TRUE,1,1.20734291520215e-07,2.12101056325673e-07,1,"No history [0-3]",1.70763891315334e-07
"130374",2012-09-30,"Other","Navy","Defense","9680","NONFERROUS SCRAP",-2,0,1,0,2,"Not PBL","Not PBL",58878.69,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,6.00659226334152e-05,6.06309236947791e-05,4.7699581387598,TRUE,1,1.97695985454108e-08,3.47304206768302e-08,1,"No history [0-3]",2.79616796094014e-08
"130375",2012-09-30,"Clothing & Subsistence","Navy","Defense","8925","SUGAR, CONFECTIONERY, AND NUTS",-2,0,1,0,2,"Not PBL","Not PBL",1486027.1,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.00151599141930227,0.00153025136443209,6.17202672952761,TRUE,1,4.98960815782433e-07,8.76553916538735e-07,1,"No history [0-3]",7.0571905830595e-07
"130376",2013-09-30,"Other","Army","Defense","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,0,1,0,2,"Not PBL","Not PBL",59508.4004,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,5.95084004e-05,6.04330256931045e-05,4.7745782764824,TRUE,1,1.97050710104891e-08,3.46170613474579e-08,1,"No history [0-3]",2.78704133020296e-08
"130377",2012-09-30,"Other","Navy","Defense","9610","ORES",-2,0,1,0,2,"Not PBL","Not PBL",8538277.18,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.00871044339669471,0.00879237687158892,6.93137024929559,TRUE,1,2.86688294386377e-06,5.03642248692659e-06,1,"No history [0-3]",4.05485534619441e-06
"130378",2011-09-30,"Other","Army","Defense","5530","PLYWOOD AND VENEER",-2,0,1,0,2,"Not PBL","Not PBL",19649350.85,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.0205099439767664,0.0206140902748636,7.2933482072855,TRUE,1,6.72152532533498e-06,1.18081002809762e-05,1,"No history [0-3]",9.50677562833581e-06
"130379",2012-09-30,"Clothing & Subsistence","Army","Defense","8910","DAIRY FOODS AND EGGS",-2,0,1,0,2,"Not PBL","Not PBL",123529.08,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.000126019926093073,0.00012720531356194,5.09176920696318,TRUE,1,4.14771510759484e-08,7.28653595081992e-08,1,"No history [0-3]",5.86643581473045e-08
"130380",2012-09-30,"Clothing & Subsistence","Army","Defense","8925","SUGAR, CONFECTIONERY, AND NUTS",-2,0,1,0,2,"Not PBL","Not PBL",24510.02,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,2.5004241178998e-05,2.52394398105241e-05,4.3893436656334,TRUE,1,8.22968812213705e-09,1.44575788863088e-08,1,"No history [0-3]",1.16398874781355e-08
"130381",2012-09-30,"Clothing & Subsistence","Army","Defense","8950","CONDIMENTS AND RELATED PRODUCTS",-2,0,1,0,2,"Not PBL","Not PBL",931131.34,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.000949906715485488,0.00095884187004428,5.96901094436929,TRUE,1,3.12644401308018e-07,5.49240873796286e-07,1,"No history [0-3]",4.42197273807427e-07
"130382",2012-09-30,"Other","Army","Defense","9670","IRON AND STEEL SCRAP",-2,0,1,0,2,"Not PBL","Not PBL",549439.43,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.000560518352125833,0.00056579078364741,5.73991982293484,TRUE,1,1.84484351742869e-07,3.24094550003368e-07,1,"No history [0-3]",2.60930555799257e-07
"130383",2011-09-30,"Fuels","Army","Defense","9110","FUELS, SOLID",-2,0,1,0,2,"Not PBL","Not PBL",16151308.72,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.0168586962250032,0.0169443020562316,7.20820771842233,TRUE,1,5.52493725759819e-06,9.70598339307303e-06,1,"No history [0-3]",7.81434813176149e-06
"130384",2011-09-30,"Fuels","Army","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,1,0,2,"Not PBL","Not PBL",170392.9,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.000177855688959758,0.000178758812421318,5.23145149445027,TRUE,1,5.82869226240759e-08,1.02396077393384e-07,1,"No history [0-3]",8.24397244126495e-08
"130385",2011-09-30,"Other","Army","Defense","9610","ORES",-2,0,1,0,2,"Not PBL","Not PBL",11392.5,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,1.18914634146965e-05,1.19518464120856e-05,4.05661903725449,TRUE,1,3.89707415035946e-09,6.84622018701556e-09,1,"No history [0-3]",5.51193483044839e-09
"130386",2012-09-30,"Other","Army","Defense","9610","ORES",-2,0,1,0,2,"Not PBL","Not PBL",3510,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,3.58077580264248e-06,3.6144578313253e-06,3.54530711646582,TRUE,1,1.17854678652653e-09,2.07042270430395e-09,1,"No history [0-3]",1.66691031048753e-09
"130387",2013-09-30,"Clothing & Subsistence","Army","Defense","8910","DAIRY FOODS AND EGGS",-2,0,1,0,2,"Not PBL","Not PBL",42764.6192,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1,1.020164046,1.043797535,1.194,0.9847,4.27646192e-05,4.34290841880776e-05,4.63108460918228,TRUE,1,1.41606874392229e-08,2.48769154673342e-08,1,"No history [0-3]",2.00285607375847e-08
"130388",2013-09-30,"Clothing & Subsistence","Army","Defense","8950","CONDIMENTS AND RELATED PRODUCTS",-2,0,1,0,2,"Not PBL","Not PBL",890629.1461,"Army","Army","Army",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0008906291461,0.000904467498832132,5.94969690344205,TRUE,1,2.94914843113676e-07,5.18094312418752e-07,1,"No history [0-3]",4.17120981807481e-07
"130389",2013-09-30,"Other","Army","Defense","9620","MINERALS, NATURAL AND SYNTHETIC",-2,0,1,0,2,"Not PBL","Not PBL",785700.7928,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0007857007928,0.000797908797400223,5.89525719136367,TRUE,1,2.60169821589115e-07,4.57055682261356e-07,1,"No history [0-3]",3.67978397669521e-07
"130390",2013-09-30,"Other","Army","Defense","9670","IRON AND STEEL SCRAP",-2,0,1,0,2,"Not PBL","Not PBL",59679.7695,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,5.96797695e-05,6.06070574794354e-05,4.77582713710082,TRUE,1,1.97618166171901e-08,3.47167497041922e-08,1,"No history [0-3]",2.79506730235494e-08
"130391",2013-09-30,"Fuels","DLA","Defense","9110","FUELS, SOLID",-2,0,1,0,2,"Not PBL","Not PBL",0,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0,0,0,TRUE,1,0,0,1,"No history [0-3]",0
"130392",2013-09-30,"Other","Navy","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,1,0,2,"Not PBL","Not PBL",60111.1103,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1,1.020164046,1.043797535,1.194,0.9847,6.01111103e-05,6.10451003351274e-05,4.77895474980708,TRUE,1,1.9904646890506e-08,3.49676680759665e-08,1,"No history [0-3]",2.81526889790989e-08
"130393",2013-09-30,"Fuels","Air Force","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,1,0,2,"Not PBL","Not PBL",340923.6495,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0003409236495,0.000346220828171017,5.53265712880619,TRUE,1,1.12890359636563e-07,1.98321158192999e-07,1,"No history [0-3]",1.59669608864184e-07
"130394",2011-09-30,"Other","DLA","Defense","5530","PLYWOOD AND VENEER",-2,0,1,0,2,"Not PBL","Not PBL",2500570.92,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.00261008976177608,0.00262334339068401,6.39803917631135,TRUE,1,8.55379442042798e-07,1.50269555510802e-06,1,"No history [0-3]",1.20982962036027e-06
"130395",2011-09-30,"Clothing & Subsistence","DLA","Defense","8955","COFFEE, TEA, AND COCOA",-2,0,1,0,2,"Not PBL","Not PBL",26938451.06,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.0281182888065466,0.0282610690935795,7.43037262050968,TRUE,1,9.21493449871841e-06,1.61884193507924e-05,1,"No history [0-3]",1.30333979965717e-05
"130396",2011-09-30,"Fuels","DLA","Defense","9110","FUELS, SOLID",-2,0,1,0,2,"Not PBL","Not PBL",0,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0,TRUE,1,0,0,1,"No history [0-3]",0
"130397",2011-09-30,"Fuels","DLA","Defense","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,0,1,0,2,"Not PBL","Not PBL",6331292.14,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.00660858712754581,0.00664214450272765,6.80149235330393,TRUE,1,2.16576826308256e-06,3.80473294349449e-06,1,"No history [0-3]",3.06321436631206e-06
"130398",2013-09-30,"Fuels","Other DoD","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,1,0,2,"Not PBL","Not PBL",7395.76,"Other DoD","Other DoD","Additional
DoD
Components",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,7.39576e-06,7.51067330151315e-06,3.86898280941428,TRUE,1,2.44896476794787e-09,4.30224095943059e-09,1,"No history [0-3]",3.46376119164881e-09
"130399",2011-09-30,"Other","Navy","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,1,0,2,"Not PBL","Not PBL",1292371.4,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.00134897408130789,0.0013558239613932,6.11138733857524,TRUE,1,4.42086212473458e-07,7.76638943849161e-07,1,"No history [0-3]",6.2527688685849e-07
"130400",2014-09-30,"Fuels","Air Force","Defense","9110","FUELS, SOLID",-2,0,1,0,2,"Not PBL","Not PBL",4244495,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.00415540097578426,0.004244495,6.62782602632088,TRUE,1,1.38397961080756e-06,2.43131867251094e-06,1,"No history [0-3]",1.95746991899987e-06
"130401",2014-09-30,"Fuels","Air Force","Defense","9140","FUEL OILS",-2,0,1,0,2,"Not PBL","Not PBL",0,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0,0,0,TRUE,1,0,0,1,"No history [0-3]",0
"130402",2013-09-30,"Fuels","Army","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,1,0,2,"Not PBL","Not PBL",2288649.1,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0022886491,0.00232420950543313,6.3595792109289,TRUE,1,7.57842468129795e-07,1.33134659585816e-06,1,"No history [0-3]",1.07187549810729e-06
"130403",2012-09-30,"Clothing & Subsistence","Navy","Defense","8945","FOOD, OILS AND FATS",-2,0,1,0,2,"Not PBL","Not PBL",109975.87,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.00011219342853862,0.000113248759139121,5.04129740629068,TRUE,1,3.69264125880227e-08,6.48708085964615e-08,1,"No history [0-3]",5.22278950449676e-08
"130404",2012-09-30,"Clothing & Subsistence","Navy","Defense","8975","TOBACCO PRODUCTS",-2,0,1,0,2,"Not PBL","Not PBL",184689.6,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,0.000188413689652341,0.000190185974667902,5.26644244070403,TRUE,1,6.20129158361455e-08,1.08941749597953e-07,1,"No history [0-3]",8.77096861765862e-08
"130405",2012-09-30,"Other","Navy","Defense","9410","CRUDE GRADES OF PLANT MATERIALS",-2,0,1,0,2,"Not PBL","Not PBL",15688.69,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,1.60050374721251e-05,1.61555864483575e-05,4.19558668166704,TRUE,1,5.2677650097752e-09,9.25419372558017e-09,1,"No history [0-3]",7.45060943562467e-09
"130406",2011-09-30,"Clothing & Subsistence","Navy","Defense","8975","TOBACCO PRODUCTS",-2,0,1,0,2,"Not PBL","Not PBL",527074.2,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,0.958040201,0.977358168,1,1.1439,0.9532,0.000550158750592972,0.000552952370960973,5.72187175825278,TRUE,1,1.80298199705191e-07,3.1674048962871e-07,1,"No history [0-3]",2.550097556472e-07
"130407",2014-09-30,"Other","Army","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,1,0,2,"Not PBL","Not PBL",319534.1788,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.000312827000239591,0.0003195341788,5.5045173190526,TRUE,1,1.04188787692137e-07,1.83034593142857e-07,1,"No history [0-3]",1.47362299423918e-07
"130408",2014-09-30,"Fuels","Air Force","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,1,0,2,"Not PBL","Not PBL",360969.2553,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.000353392334235696,0.0003609692553,5.55747021347861,TRUE,1,1.17699299790338e-07,2.06769307211637e-07,1,"No history [0-3]",1.66471266648573e-07
"130409",2014-09-30,"Fuels","Army","Defense","9110","FUELS, SOLID",-2,0,1,0,2,"Not PBL","Not PBL",20464087.6825,"Army","Army","Army",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.0200345364818183,0.0204640876825,7.31099238796063,TRUE,1,6.67261478841609e-06,1.17221762537978e-05,1,"No history [0-3]",9.43759765490816e-06
"130410",2014-09-30,"Other","Army","Defense","9620","MINERALS, NATURAL AND SYNTHETIC",-2,0,1,0,2,"Not PBL","Not PBL",554815.3605,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.000543169514960389,0.0005548153605,5.7441484763523,TRUE,1,1.80905654664417e-07,3.17807641610966e-07,1,"No history [0-3]",2.55868926404158e-07
"130411",2012-09-30,"Fuels","Air Force","Defense","9140","FUEL OILS",-2,0,1,0,2,"Not PBL","Not PBL",-1428.51,"Air Force","Air Force","Air Force",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,-1.45731454183271e-06,-1.47102255174544e-06,NA,TRUE,1,-4.79648396017384e-10,-8.4262664881061e-10,1,"No history [0-3]",-6.78404002175083e-10
"130412",2013-09-30,"Fuels","DLA","Defense","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,0,1,0,2,"Not PBL","Not PBL",5734727696.269,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,5.734727696269,5.82383233093226,9.75851280099659,TRUE,1,0.00189894562315944,0.0033359898625793,1,"No history [0-3]",0.00268582637065158
"130413",2013-09-30,"Fuels","DLA","Defense","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE",-2,0,1,0,2,"Not PBL","Not PBL",16656469.1349,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels",TRUE,1,1.020164046,1.043797535,1.194,0.9847,0.0166564691349,0.0169152728088758,7.22158294438483,TRUE,1,5.51547184735325e-06,9.68935494819438e-06,1,"No history [0-3]",7.80096046645142e-06
"130414",2012-09-30,"Other","Army","Defense","5530","PLYWOOD AND VENEER",-2,0,1,0,2,"Not PBL","Not PBL",32467.87,"Army","Army","Army",FALSE,"Products","Products (All)","Other","Other Products",TRUE,0.980234506,1,1.023166361,1.1704,0.9711,3.312255363514e-05,3.34341159509834e-05,4.51145379840152,TRUE,1,1.09016820096471e-08,1.91516282644983e-08,1,"No history [0-3]",1.54190960862019e-08
"130415",2014-09-30,"Other","DLA","Defense","5510","LUMBER & RELATED WOOD MATERIALS",-2,0,1,0,2,"Not PBL","Not PBL",7445096.061,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products",TRUE,1.021440536,1.04203691,1.066177113,1.2196,1,0.00728881985646984,0.007445096061,6.8718703056467,TRUE,1,2.4275823505335e-06,4.26467720464907e-06,1,"No history [0-3]",3.43351837697344e-06
